경기 일정,지역,비고,시간,3-시간,2-시간,1-시간,0시간,1시간,2시간,누적 강수량
2021-06-13,대구,0,17:00,0,0,0,0,0,0,0
2021-06-22,대구,0,18:30,0,0,0,0.1,0,0,0.1
2021-06-23,대구,0,18:30,0,0,0,0,0,0,0
2021-06-24,대구,0,18:30,0,0,0,0,0,0,0
2021-06-25,대구,1,18:30,0,0,0,0.3,7.3,7.1,0.3
2021-06-26,대구,0,14:00,0.1,0,0,0,0,0,0.1
2021-06-26,대구,0,17:00,0,0,0,0,0,0,0
2021-06-27,대구,0,17:00,0,0,0,0,0,0,0
2021-07-06,대구,1,18:30,0.3,1.8,2.2,2.7,0.5,0.4,7
2021-07-07,대구,1,18:30,0.6,0.5,0.9,3,1.4,0,5
2021-07-08,대구,0,18:30,0,0,0.2,0,0,0,0.2
2021-07-09,대구,0,18:30,0,0,0,0,0.5,0,0
2021-07-10,대구,0,18:00,0,0,0,0,2.2,0.3,0
2021-07-11,대구,0,17:00,0,0,0,0,0,0,0
2021-08-10,대구,1,18:30,0,0.7,0.8,0.6,0.2,0,2.1
2021-08-11,대구,0,18:30,0,0,0,1,0,0,1
2021-08-12,대구,0,18:30,0,0,0,0,0,0,0
2021-08-20,대구,0,18:30,0,0,0,0,0,0,0
2021-08-21,대구,1,18:00,1.3,4.7,1.8,0,0,0.8,7.8
2021-08-22,대구,0,17:00,0,0,0,0,0,0,0
2021-08-23,대구,1,18:30,2.3,3.1,2.5,0.3,1.1,0,8.2
2021-08-24,대구,0,18:30,10.7,2.3,0,0,0,0,13
2021-08-25,대구,0,18:30,0,0,0,0,0,0,0
2021-08-31,대구,0,18:30,0,0,0,0,0,0.6,0
2021-09-01,대구,0,15:00,0.2,0,0,0,1.9,0,0
2021-09-01,대구,1,18:30,0,1.9,0,15.7,9.8,0,17.6
2021-09-04,대구,0,17:00,0,0,0,0,0,0,0
2021-09-05,대구,0,14:00,0,0,0,0,0,0,0
2021-09-07,대구,0,18:30,0,0,0,0,0,0,0
2021-09-08,대구,0,18:30,0,0,0,0,0,0,0
2021-09-09,대구,0,18:30,0,0,0,0,0,0,0
2021-09-10,대구,0,18:30,0,0,0,0,0,0,0
2021-09-14,대구,0,18:30,0,0,0,0,0,0,0
2021-09-15,대구,0,18:30,0,0,0,0,0,0,0
2021-09-16,대구,0,18:30,0,0,0,0,0,0,0
2021-09-17,대구,0,18:30,0,0,0,0,0,0,0
2021-09-25,대구,0,17:00,0,0,0,0,0,0,0
2021-09-26,대구,0,14:00,0,0,0,0,0,0,0
2021-09-28,대구,0,18:30,0,0,0,0,0,0,0
2021-09-29,대구,1,18:30,0,0.2,0.2,2.4,2,3,2.8
2021-09-30,대구,0,18:30,0,0,0,0,0,0,0
2021-10-01,대구,0,18:30,0,0,0,0,0,0,0
2021-10-15,대구,0,18:30,0,0,0,0,0.3,0,0.3
2021-10-16,대구,0,14:00,0,0,0,0,0,0,0
2021-10-16,대구,0,17:00,0,0,0,0,0,0,0
2021-10-17,대구,0,14:00,0,0,0,0,0,0,0
2021-10-19,대구,0,18:30,0,0,0,0,0,0,0
2021-10-22,대구,0,18:30,0,0,0,0,0,0,0
2021-10-23,대구,0,17:00,0,0,0,0,0,0,0
2021-10-24,대구,0,14:00,0,0,0,0,0,0,0
2022-04-08,대구,0,18:30,0,0,0,0,0,0,0
2022-04-09,대구,0,17:00,0,0,0,0,0,0,0
2022-04-10,대구,0,14:00,0,0,0,0,0,0,0
2022-04-12,대구,0,18:30,0,0,0,0,0,0,0
2022-04-13,대구,0,18:30,0,0,0,0,0,0,0
2022-04-14,대구,0,18:30,0,0,0,0,0,0,0
2022-04-22,대구,0,18:30,0,0,0,0,0,0,0
2022-04-23,대구,0,17:00,0,0,0,0,0,0,0
2022-04-24,대구,0,14:00,0,0,0,0,0,0,0
2022-04-26,대구,0,18:30,0,0,0,0,0,0,0
2022-04-27,대구,0,18:30,0,0,0,0,0,0,0
2022-04-28,대구,0,18:30,0,0,0,0,0,0,0
2022-05-03,대구,0,18:30,0,0,0,0,0,0,0
2022-05-04,대구,0,18:30,0,0,0,0,0,0,0
2022-05-05,대구,0,14:00,0,0,0,0,0,0,0
2022-05-10,대구,0,18:30,0,0,0,0,0,0,0
2022-05-11,대구,0,18:30,0,0,0,0,0,0,0
2022-05-12,대구,0,18:30,0,0,0,0,0,0,0
2022-05-13,대구,1,18:30,0,0,0.8,1.1,0.7,0,1.9
2022-05-14,대구,0,17:00,0,0,0,0,0,0,0
2022-05-15,대구,0,14:00,0,0,0,0,0,0,0
2022-05-20,대구,0,18:30,0,0,0,0,0,0,0
2022-05-21,대구,0,17:00,0,0,0,0,0,0,0
2022-05-22,대구,0,14:00,0,0,0,0,0,0,0
2022-05-24,대구,0,18:30,0,0,0,0,0,0,0
2022-05-25,대구,0,18:30,0,0,0,0,0,0,0
2022-05-26,대구,0,18:30,0,0,0,0,0,0,0
2022-06-03,대구,0,18:30,0,0,0,0,0,0,0
2022-06-04,대구,0,17:00,0,0,0,0,0,0,0
2022-06-05,대구,1,17:00,1,2,3.2,2.8,7.3,4.4,9
2022-06-10,대구,0,18:30,0,0,0,0,0,0,0
2022-06-11,대구,0,17:00,0,0,0,0,0,0,0
2022-06-12,대구,0,17:00,0,0,0,0,0,0,0
2022-06-21,대구,0,18:30,0,0,0,0,0,0,0
2022-06-22,대구,0,18:30,0,0,0,0,0,0,0
2022-06-23,대구,0,18:30,0,0,0,0,0,0,0
2022-06-28,대구,0,18:30,0,0,0,0,0,0,0
2022-06-29,대구,0,18:30,0,0,0,0,0,0,0
2022-06-30,대구,0,18:30,0,0,0,0,0,0,0
2022-07-05,대구,0,18:30,0,0,0,0,0,0,0
2022-07-06,대구,0,18:30,0,0,0,0,0,1.3,0
2022-07-07,대구,0,18:30,0,0,0,0,0,0,0
2022-07-08,대구,0,18:30,0,0,10.4,0,0,0,0
2022-07-09,대구,0,18:00,0,0,0,0,0,0,0
2022-07-10,대구,0,17:00,0,0,0,0,0,0,0
2022-07-29,대구,0,18:30,0,0,0,0,0,0,0
2022-07-30,대구,0,18:00,0,0,0,0,0,0,0
2022-07-31,대구,0,17:00,0,0,0,0,0,0,0
2022-08-10,대구,0,18:30,0,0,0,0,0,0,0
2022-08-11,대구,1,18:30,0,0.3,1.1,1.5,0,0,2.9
2022-08-12,대구,0,18:30,0,0,0,0,0,0,0
2022-08-20,대구,0,18:00,0.2,0,0,0,0,0,0.2
2022-08-21,대구,0,17:00,0,0,0,0,0,0,0
2022-08-27,대구,0,18:00,0,0,0,0,0,0,0
2022-08-28,대구,0,17:00,0,0,0,0,0,0,0
2022-08-30,대구,1,18:30,7.1,0.7,1.5,1.1,0.4,0,10.4
2022-08-31,대구,0,18:30,0,0,0,0,0,0,0
2022-09-06,대구,0,18:30,0,0,0,0,0,0,0
2022-09-07,대구,0,18:30,0,0,0,0,0,0,0
2022-09-08,대구,0,18:30,0,0,0,0,0,0,0
2022-09-09,대구,0,14:00,0,0,0,0,0,0,0
2022-09-10,대구,0,17:00,0,0,0,0,0,0,0
2022-09-11,대구,0,14:00,0,0,0,0,0,0,0
2022-09-15,대구,0,18:30,0,0,0,0,0,0,0
2022-09-16,대구,0,18:30,0,0,0,0,0,0,0
2022-09-17,대구,0,17:00,0,0,0,0,0,0.2,0
2022-09-18,대구,0,14:00,0,0,0,0,0,0,0
2022-09-22,대구,0,18:30,0,0,0,0,0,0,0
2022-09-23,대구,0,18:30,0,0,0,0,0,0,0
2022-09-25,대구,0,14:00,0,0,0,0,0,0,0
2022-09-29,대구,0,18:30,0,0,0,0,0,0,0
2022-09-30,대구,0,18:30,0,0,0,0,0,0,0
2022-10-01,대구,0,17:00,0,0,0,0,0,0,0
2022-10-08,대구,0,17:00,0,0,0,0,0,0,0
2023-04-01,대구,0,14:00,0,0,0,0,0,0,0
2023-04-02,대구,0,14:00,0,0,0,0,0,0,0
2023-04-04,대구,0,18:30,0,0,0,0,0,0,0
2023-04-05,대구,1,18:30,0.5,0.4,0.6,0,0,0,1.5
2023-04-06,대구,0,18:30,0,0,0,0,0,0,0
2023-04-11,대구,0,18:30,0,0,0,0,0,0,0
2023-04-12,대구,0,18:30,0,0,0,0,0,0,0
2023-04-13,대구,0,18:30,0,0,0,0,0,0,0
2023-04-14,대구,0,18:30,0,0,0,0,0,0,0
2023-04-15,대구,0,17:00,0,0,0,0,0,0,0
2023-04-16,대구,0,14:00,0,0,0,0,0,0,0
2023-04-25,대구,1,18:30,0.6,0.9,0.6,0.5,0.3,0.4,2.6
2023-04-26,대구,0,18:30,0,0,0,0,0,0,0
2023-04-27,대구,0,18:30,0,0,0,0,0,0,0
2023-05-02,대구,0,18:30,0,0,0,0,0,0,0
2023-05-03,대구,0,18:30,0,0,0,0,0,0,0
2023-05-04,대구,0,18:30,0,0,0,0,0,0,0
2023-05-12,대구,0,18:30,0,0,0,0,0,0,0
2023-05-13,대구,0,17:00,0,0,0,0,0,0,0
2023-05-14,대구,0,14:00,0,0,0,0,0,0,0
2023-05-16,대구,0,18:30,0,0,0,0,0,0,0
2023-05-17,대구,0,18:30,0,0,0,0,0,0,0
2023-05-18,대구,1,18:30,0,0.8,0.3,0.3,1.4,0.5,1.4
2023-05-26,대구,0,18:30,0,0,0,0,0,0,0
2023-05-27,대구,0,14:00,0.2,0,0,0,0,0,0.2
2023-05-28,대구,0,14:00,0,0,0,0,0.4,0.6,0
2023-06-06,대구,0,17:00,0,0,0,0,0,0,0
2023-06-07,대구,0,18:30,0,0,0,0,0,0,0
2023-06-08,대구,0,18:30,0,0,0,0,0,0,0
2023-06-09,대구,0,18:30,0,0,0,0,0,0,0
2023-06-10,대구,0,17:00,0,0,0,0,0,0,0
2023-06-11,대구,0,17:00,0,0,0,0,0,0,0
2023-06-20,대구,0,18:30,0,0,0,0,0,0,0
2023-06-21,대구,0,18:30,0,0,0,0,0,0,0
2023-06-22,대구,0,18:30,0,0,0,0,0,0,0
2023-06-30,대구,0,18:30,0.4,0,0,0,0,0,0.4
2023-07-01,대구,0,18:00,0,0,0,0,0,0,0
2023-07-02,대구,0,17:00,0,0,0,0,0,0,0
2023-07-21,대구,0,18:30,0,0,0,0,0,0,0
2023-07-22,대구,0,18:00,0,0,0,0,0,0,0
2023-07-23,대구,0,17:00,0,0,0,0,0,0,0
2023-07-25,대구,0,18:30,0,0,0,0,0,0,0
2023-07-26,대구,0,18:30,0,0,0,0,0,0,0
2023-07-27,대구,0,18:30,0,0,0,0,0,0,0
2023-08-04,대구,0,18:30,0,0,0,0,0,0,0
2023-08-05,대구,0,18:00,0,0,0,0,0,0,0
2023-08-06,대구,0,17:00,0,0,0,0,0,0,0
2023-08-15,대구,0,17:00,0,0,0,0,0,0,0
2023-08-16,대구,0,18:30,0,0,0,1.2,1.9,0,0.12
2023-08-17,대구,0,18:30,0,0,0,0,0,0,0
2023-08-18,대구,0,18:30,0,0,0,0,0,0,0
2023-08-19,대구,0,18:00,0.1,0,0,0,0,0,0.1
2023-08-20,대구,0,17:00,0.2,0,0,4.8,0,0,5
2023-08-25,대구,0,18:30,0,0,0,0,0,0,0
2023-08-26,대구,0,18:00,0,0,0,0,0,0,0
2023-08-27,대구,0,14:00,0,0,0,0,0,0,0
2023-09-01,대구,0,18:30,0,0,0,0,0,0,0
2023-09-02,대구,0,17:00,0,0,0,0,0,1,0
2023-09-03,대구,0,17:00,0,0,0,0,0,0,0
2023-09-12,대구,0,18:30,0,0,0,0,0,0,0
2023-09-14,대구,0,18:30,0,0,0,0,0,0,0
2023-09-16,대구,1,17:00,0.9,0.2,1.4,2.2,10.7,0.6,4.7
2023-09-17,대구,0,14:00,0,0,0,0,0,0,0
2023-09-20,대구,1,18:30,1,0.5,3.1,11.8,3.9,0.7,16.4
2023-09-21,대구,0,18:30,0,0,0,0,0,0,0
2023-09-22,대구,0,18:30,0,0,0,0,0,0,0
2023-09-30,대구,0,14:00,0,0,0,0,0,0,0
2023-10-04,대구,0,18:30,0,0,0,0,0,0,0
2023-10-05,대구,0,18:30,0,0,0,0,0,0,0
2023-10-14,대구,0,17:00,0,0,0.2,0,0,0,0.2
2024-03-29,대구,0,18:30,0,0,0,0,0,0,0
2024-03-30,대구,0,17:00,0,0.6,0.2,0,0,0,0.8
2024-03-31,대구,0,14:00,0,0,0,0,0,0,0
2024-04-02,대구,0,18:30,0,0,0,0,0,0,0
2024-04-03,대구,1,18:30,2.1,3.6,1.7,1.3,1,0.3,7.4
2024-04-04,대구,0,18:30,0,0,0,0,0,0,0
2024-04-12,대구,0,18:30,0,0,0,0,0,0,0
2024-04-13,대구,0,17:00,0,0,0,0,0,0,0
2024-04-14,대구,0,14:00,0,0,0,0,0,0,0
2024-04-16,대구,0,18:30,0,0,0,0,0,0,0
2024-04-17,대구,0,18:30,0,0,0,0,0,0,0
2024-04-18,대구,0,18:30,0,0,0,0,0,0,0
2024-04-23,대구,0,18:30,0,0,0,0,0,0,0
2024-04-24,대구,0,18:30,0,0,0,0,0,0,0
2024-04-25,대구,0,18:30,0,0,0,0,0,0,0
2024-05-03,대구,0,18:30,0,0,0,0,0,0,0
2024-05-04,대구,0,17:00,0,0,0,0,0,0,0
2024-05-05,대구,1,14:00,0.5,0.3,0.4,0.9,0.6,0.6,2.1
2024-05-07,대구,1,18:30,0,0,0.3,0.2,0.5,0.4,0.5
2024-05-08,대구,0,18:30,0,0,0,0,0,0,0
2024-05-09,대구,0,18:30,0,0,0,0,0,0,0
2024-05-17,대구,0,18:30,0,0,0,0,0,0,0
2024-05-18,대구,0,17:00,0,0,0,0,0,0,0
2024-05-19,대구,0,14:00,0,0,0,0,0,0,0
2024-05-21,대구,0,18:30,0,0,0,0,0,0,0
2024-05-22,대구,0,18:30,0,0,0,0,0,0,0
2024-05-23,대구,0,18:30,0,0,0,0,0,0,0
2024-05-28,대구,0,18:30,0,0,0,0,0,0,0
2024-05-29,대구,0,18:30,0,0,0,0,0,0,0
2024-05-30,대구,0,18:30,0,0,0,0,0,0,0
2024-05-31,대구,0,18:30,0,0,0,0,0,0,0
2024-06-01,대구,0,17:00,0,0,0,0,0,0,0
2024-06-02,대구,0,17:00,0,0,0,0,0,0,0
2024-06-11,대구,0,18:30,0,0,0,0,0,0,0
2024-06-12,대구,0,18:30,0,0,0,0,0,0,0
2024-06-13,대구,0,18:30,0,0,0,0,0,0,0
2024-06-18,대구,0,18:30,0,0,0,0,0,0,0
2024-06-19,대구,0,18:30,0,0,0,0,0,0,0
2024-06-20,대구,0,18:30,0,0,0,0,0,0,0
2024-06-21,대구,0,18:30,0,0,0,0,0,0,0
2024-06-22,대구,1,17:00,1.8,2.1,1,0.9,3.2,1.4,5.8
2024-06-23,대구,0,14:00,0,0,0,0.1,0,0,0
2024-06-23,대구,0,17:00,0,0,0,0,0,0,0
2024-07-02,대구,0,18:30,0,0,0,0,0,0,0
2024-07-03,대구,0,18:30,0,0,0,0,0,0,0
2024-07-04,대구,0,18:30,0,0,0,0,0,0,0
2024-07-09,대구,1,18:30,0.1,1.3,0,0.4,3.7,7.9,1.8
2024-07-10,대구,0,18:30,0,0,0,0,0,0,0
2024-07-11,대구,0,18:30,0,0,23.8,0.2,0,4.5,0
2024-07-19,대구,0,18:30,0,0,0,0,0,0,0
2024-07-20,대구,0,18:00,0,0,0,0,0,0,0
2024-07-21,대구,0,17:00,0,0,0,0,0,0,0
2024-07-26,대구,0,18:30,0,0,0,0,0,0,0
2024-07-27,대구,0,18:00,0,0,0,0,0,0,0
2024-07-28,대구,0,17:00,0,0,0,0,0,0,0
2024-08-02,대구,0,18:30,0,0,0,0,0,0,0
2024-08-03,대구,0,18:00,0,0,0,0,0,0,0
2024-08-04,대구,0,17:00,0,0,0,0,0,0,0
2024-08-06,대구,0,18:30,0,0,0,0,0,0,0
2024-08-07,대구,0,18:30,0,0,0,0,0,0,0
2024-08-08,대구,0,18:30,0.5,0,0,0,0,0,0.5
2024-08-13,대구,0,18:30,0,0,0,0,0,0,0
2024-08-14,대구,0,18:30,0,0,0,0,0,0,0
2024-08-15,대구,0,18:00,0,0,0,0,0,0,0
2024-08-23,대구,0,18:30,0,0,0,0,0,0,0
2024-08-24,대구,0,18:00,0,0,0,0,0,0,0
2024-08-25,대구,0,18:00,0,0,0,0,0,0,0
2024-08-31,대구,0,18:00,0,0,0,0,0,0,0
2024-09-01,대구,0,14:00,0,0,0,0,0,0,0
2024-09-03,대구,0,18:30,0,0,0,0,0,0,0
2024-09-04,대구,0,18:30,0,0,0,0,0,0,0
2024-09-07,대구,0,17:00,0,0,0,0,0.1,1.7,0
2024-09-08,대구,0,14:00,0,0,0,0,0,0,0
2024-09-21,대구,1,17:00,5.6,2,1.7,2.9,14.2,6,12.2
2024-09-22,대구,0,14:00,0,0,0,0,0,0,0
2024-09-25,대구,0,18:30,0,0,0,0,0,0,0
2024-09-28,대구,0,17:00,0,0,0,0,0,0,0
2024-03-29,대전,0,18:30,0,0,0,0,0,0,0
2024-03-30,대전,0,17:00,0,0,0,0,0,0,0
2024-03-31,대전,0,14:00,0,0,0,0,0,0,0
2024-04-02,대전,0,18:30,0,0,0,0,0,0,0
2024-04-03,대전,1,18:30,2.3,1.4,1.2,0.5,0,0,4.9
2024-04-04,대전,0,18:30,0,0,0,0,0,0,0
2024-04-12,대전,0,18:30,0,0,0,0,0,0,0
2024-04-13,대전,0,14:00,0,0,0,0,0,0,0
2024-04-14,대전,0,14:00,0,0,0,0,0,0,0
2024-04-19,대전,0,18:30,0,0,0,0,0,0,0
2024-04-20,대전,0,17:00,0,0.8,0.3,0.1,0.1,0,1.2
2024-04-21,대전,0,14:00,0,0,0,0,0,0,0
2024-04-26,대전,0,18:30,0,0,0,0,0,0,0
2024-04-27,대전,0,17:00,0,0,0,0,0,0,0
2024-04-28,대전,0,14:00,0,0,0,0,0,0,0
2024-04-30,대전,0,18:30,0,0,0,0,0,0,0
2024-05-01,대전,0,18:30,0,0,0,0,0,0,0
2024-05-02,대전,0,18:30,0,0,0,0,0,0,0
2024-05-10,대전,0,18:30,0,0,0,0,0,0,0
2024-05-11,대전,0,14:00,0,0,0,0,0,0,0
2024-05-12,대전,0,14:00,0,0,0,0,0,0,0
2024-05-14,대전,0,18:30,0,0,0,0,0,0,0
2024-05-15,대전,0,14:00,0,0,0,0,0,0,0
2024-05-16,대전,0,18:30,0,0,0,0,0,0,0
2024-05-21,대전,0,18:30,0,0,0,0,0,0,0
2024-05-22,대전,0,18:30,0,0,0,0,0,0,0
2024-05-23,대전,0,18:30,0,0,0,0,0,0,0
2024-05-28,대전,0,18:30,0,0,0,0,0,0,0
2024-05-29,대전,0,18:30,0,0,0,0,0,0,0
2024-05-30,대전,0,18:30,0,0,0,0,0,0,0
2024-06-07,대전,0,18:30,0,0,0,0,0,0,0
2024-06-08,대전,0,17:00,0,0,0,0,0,0,0
2024-06-09,대전,0,17:00,0,0,0,0,0,0,0
2024-06-14,대전,0,18:30,0,0,0,0,0,0,0
2024-06-15,대전,0,17:00,0,0,0,0,0.4,1,0
2024-06-16,대전,0,17:00,0,0,0,0,0,0,0
2024-06-25,대전,0,18:30,0,0,0,0,0,0,0
2024-06-26,대전,0,18:30,0,0,0,0,0,0,0
2024-06-27,대전,0,18:30,0,0,0,0,0,0,0
2024-07-02,대전,0,18:30,0,0,0.2,0,0,0,0
2024-07-03,대전,0,18:30,0,0,0,0,0,0,0
2024-07-04,대전,0,18:30,0,0,0,0,0,0,0
2024-07-12,대전,0,18:30,0,0,0,0,0,0,0
2024-07-13,대전,0,18:00,0,0,4.9,0,0,0,4.9
2024-07-14,대전,0,17:00,0,0,0,0,0,0,0
2024-07-19,대전,0,18:30,0,0,0,0,0,0,0
2024-07-20,대전,0,18:00,0,0,0,0,0,0,0
2024-07-21,대전,0,17:00,0,0,0,0,0,0,0
2024-07-23,대전,0,18:30,0.3,2.2,0,0,0,0,2.5
2024-07-24,대전,0,18:30,0,0,0,0,0,0,0
2024-07-25,대전,0,18:30,0,0,0,0.1,0,0,0.1
2024-08-02,대전,0,18:30,0,0,0,0,0,0,0
2024-08-03,대전,0,18:00,0,0,0,0,0,0,0
2024-08-04,대전,1,17:00,0.6,5.4,0,0,0,0,6
2024-08-09,대전,0,18:30,0,0,0,0,0,0,0
2024-08-10,대전,0,18:00,0,0,0,0,0,0,0
2024-08-11,대전,0,18:00,0,0,0,0,0,0,0
2024-08-13,대전,0,18:30,0,0,0,0,0,0,0
2024-08-14,대전,0,18:30,0,0,0,0,0,0,0
2024-08-15,대전,0,18:00,0,0,0,0,0,0,0
2024-08-31,대전,0,18:00,0,0,0,0,0,0,0
2024-09-03,대전,0,18:30,0,0,0,0,0,0,0
2024-09-11,대전,0,18:30,0,4.1,11.9,0.7,1.6,0.5,16.7
2024-09-12,대전,0,18:30,0,0.2,0.2,0,0,0,0.4
2024-09-21,대전,1,17:00,2.5,2.4,0,0.2,0,0,5.1
2024-09-22,대전,0,14:00,0,0,0,0,0,0,0
2024-09-23,대전,0,18:30,0,0,0,0,0,0,0
2024-09-27,대전,0,18:30,0,0,0,0,0,0,0
2024-09-28,대전,0,17:00,0,0,0,0,0,0,0
2024-09-29,대전,0,17:00,0,0,0,0,0,0,0
2024-03-23,문학,0,14:00,0,0,0,0,0,0,0
2024-03-24,문학,0,14:00,0,0,0,0,0,0,0
2024-03-26,문학,0,18:30,0,0,0,0,0,0,0
2024-03-27,문학,0,18:30,0,0,0,0,0,0,0
2024-03-28,문학,0,18:30,0,0,0,0,0,0,0
2024-04-02,문학,0,18:30,0,0,0,0,0,0,0
2024-04-03,문학,0,18:30,0,0,0,0,0,0,0
2024-04-04,문학,0,18:30,0,0,0,0,0,0,0
2024-04-09,문학,0,18:30,0,0,0,0,0,0,0
2024-04-10,문학,0,14:00,0,0,0,0,0,0,0
2024-04-11,문학,0,18:30,0,0,0,0,0,0,0
2024-04-16,문학,0,18:30,0,0,0,0,0,0,0
2024-04-17,문학,0,18:30,0,0,0,0,0,0,0
2024-04-18,문학,0,18:30,0,0,0,0,0,0,0
2024-04-19,문학,0,18:30,0,0,0,0,0,0,0
2024-04-20,문학,1,17:00,0,0.3,0.2,0.5,1.4,0.2,1
2024-04-21,문학,0,14:00,0,0,0,0,0,0,0
2024-04-26,문학,0,18:30,0,0,0,0,0,0,0
2024-04-27,문학,0,17:00,0,0,0,0,0,0,0
2024-04-28,문학,0,14:00,0,0,0,0,0,0,0
2024-05-03,문학,0,18:30,0,0,0,0,0,0,0
2024-05-04,문학,0,17:00,0,0,0,0,0,0,0
2024-05-05,문학,1,14:00,3,2.6,1.7,1.7,2.6,2.6,9
2024-05-14,문학,0,18:30,0,0,0,0,0,0,0
2024-05-15,문학,1,14:00,0,0,0,2,4.1,2.3,2
2024-05-16,문학,0,18:30,0,0,0,0,0,0,0
2024-05-24,문학,0,18:30,0,0,0,0,0,0,0
2024-05-25,문학,0,17:00,0,0,0,0,0,0,0
2024-05-26,문학,1,14:00,0,0,0,0.2,1,2,0.2
2024-05-28,문학,0,18:30,0,0,0,0,0,0,0
2024-05-29,문학,0,18:30,0,0,0,0,0,0,0
2024-05-30,문학,0,18:30,0,0,0,0,0,0,0
2024-06-04,문학,0,18:30,0,0,0,0,0,0,0
2024-06-05,문학,0,18:30,0,0,0,0,0,0,0
2024-06-06,문학,0,14:00,0,0,0,0,0,0,0
2024-06-11,문학,0,18:30,0,0,0,0,0,0,0
2024-06-12,문학,0,18:30,0,0,0,0,0,0,0
2024-06-13,문학,0,18:30,0,0,0,0,0,0,0
2024-06-21,문학,0,18:30,0,0,0,0,0,0,0
2024-06-22,문학,0,17:00,5.2,0.4,0.7,0,0,0,6.3
2024-06-23,문학,0,17:00,0,0,0,0,0,0,0
2024-06-25,문학,0,18:30,0,0,0,0,0,0,0
2024-06-26,문학,0,18:30,0,0,0,0,0,0,0
2024-06-27,문학,0,18:30,0,0,0,0,0,0,0
2024-07-09,문학,0,18:30,0.1,0,0,0,0,0,0.1
2024-07-10,문학,0,18:30,0,0,0,0,0,0,0
2024-07-11,문학,0,18:30,0,0,0,0,0,0,0
2024-07-19,문학,0,18:30,0,0,0,0,0,0,0
2024-07-20,문학,1,18:00,0,0,0,0,2.9,0.2,0
2024-07-21,문학,0,17:00,0,0,0,0,0,0,0
2024-07-26,문학,0,18:30,0,1.1,1.9,0,0,0,3
2024-07-27,문학,0,18:00,0,0,0,0,0,0,0
2024-07-28,문학,0,17:00,0,0,0,0,0,0,0
2024-07-30,문학,0,18:30,0,0,0,0,0,0,0
2024-07-31,문학,0,18:30,0,0,0,0,0,0,0
2024-08-01,문학,0,18:30,0,0,0,0,0,0,0
2024-08-09,문학,0,18:30,0,0,0,0,0,0,0
2024-08-10,문학,0,18:00,0,0,0,0,0,0,0
2024-08-11,문학,0,18:00,0,0,0,0,0,0,0
2024-08-16,문학,0,18:30,0,0,0,0,0,0,0
2024-08-17,문학,0,18:00,0,0,0,0,0,0,0
2024-08-18,문학,0,18:00,0,0,0,0,0,0,0
2024-08-23,문학,0,18:30,0,0,0,0,0,0,0
2024-08-24,문학,0,18:00,0,0,0,0,0,0,0
2024-08-25,문학,0,18:00,0,0,0,0,0,0,0
2024-08-31,문학,0,18:00,0,0,0,0,0,0,0
2024-09-01,문학,0,14:00,0,0,0,0,0,0,0
2024-09-10,문학,0,18:30,0,0,0,0,0,0,0
2024-09-11,문학,0,18:30,0,0,0,0,0,0,0
2024-09-13,문학,1,18:30,4,2.8,0,0,0.1,0.9,6.8
2024-09-14,문학,0,14:00,0,0,0,0,0,0,0
2024-09-15,문학,0,14:00,0,0,0,0,0,0,0
2024-09-17,문학,0,14:00,0,0,0,0,0,0,0
2024-09-19,문학,0,18:30,0,0,0,0,0,0,0
2024-09-20,문학,1,18:30,4.5,4.9,3.8,4.3,3.7,3.1,13.2
2024-09-24,문학,0,18:30,0,0,0,0,0,0,0
2024-09-30,문학,0,18:30,0,0,0,0,0,0,0
2022-09-25,문학,0,14:00,0,0,0,0,0,0,0
2021-09-19,문학,0,14:00,0,0,0,0,0,0,0
2024-03-29,사직,0,18:30,0,0,0,0,0,0,0
2024-03-30,사직,0,17:00,0,0,0,0,0,0,0
2024-03-31,사직,0,14:00,0,0,0,0,0,0,0
2024-04-05,사직,0,18:30,0,0,0,0,0,0,0
2024-04-06,사직,0,17:00,0,0,0,0,0,0,0
2024-04-07,사직,0,14:00,0,0,0,0,0,0,0
2024-04-09,사직,0,18:30,0,0,0,0,0,0,0
2024-04-10,사직,0,14:00,0,0,0,0,0,0,0
2024-04-11,사직,0,18:30,0,0,0,0,0,0,0
2024-04-19,사직,0,18:30,0,0,0,0,0,0,0
2024-04-20,사직,1,17:00,0.5,1,1.6,1.6,2.4,2.5,4.7
2024-04-21,사직,0,14:00,0,0,0,0,0,0,0
2024-04-23,사직,0,18:30,0,0,0,0,0,0,0
2024-04-24,사직,0,18:30,0,0,0,0,0,0,0
2024-04-25,사직,0,18:30,0,0,0,0,0,0,0
2024-04-30,사직,0,18:30,0,0,0,0,0,0,0
2024-05-01,사직,0,18:30,0,0,0,0,0,0,0
2024-05-02,사직,0,18:30,0,0,0,0,0,0,0
2024-05-07,사직,1,18:30,0.6,0.9,1.9,1.6,0,0,5
2024-05-08,사직,0,18:30,0,0,0,0,0,0,0
2024-05-09,사직,0,18:30,0,0,0,0,0,0,0
2024-05-10,사직,0,18:30,0,0,0,0,0,0,0
2024-05-11,사직,0,17:00,0,0,0,0,0,0,0
2024-05-12,사직,0,14:00,0,0,0,0,0,0,0
2024-05-21,사직,0,18:30,0,0,0,0,0,0,0
2024-05-22,사직,0,18:30,0,0,0,0,0,0,0
2024-05-23,사직,0,18:30,0,0,0,0,0,0,0
2024-05-24,사직,0,18:30,0,0,0,0,0,0,0
